customer_id,recency,frequency,monetary_value,R_Score,F_Score,M_Score,RFM_Value,Customer_Profile
3165,77,8,3167,1,4,3,143,Bronze Customer
3166,47,7,5155,2,3,4,234,Gold Customer
3167,73,3,2208,2,1,2,212,Gold Customer
3168,91,4,5170,1,1,4,114,Bronze Customer
3169,0,7,4539,4,3,4,434,Platinum Customer
3170,44,6,4344,2,3,4,234,Gold Customer
3174,24,6,2346,3,3,2,332,Silver Customer
3175,260,3,1801,1,1,2,112,Bronze Customer
3178,29,5,4339,3,2,4,324,Silver Customer
3179,268,1,459,1,1,1,111,Bronze Customer
3181,9,6,5001,3,3,4,334,Silver Customer
3183,11,8,2059,3,4,2,342,Silver Customer
3184,68,8,5310,2,4,4,244,Gold Customer
3185,18,7,1939,3,3,2,332,Silver Customer
3187,63,5,1034,2,2,1,221,Gold Customer
3189,56,2,50,2,1,1,211,Gold Customer
3191,7,8,5673,4,4,4,444,Platinum Customer
3192,188,4,2865,1,1,3,113,Bronze Customer
3193,10,6,2362,3,3,2,332,Silver Customer
3194,86,3,2310,1,1,2,112,Bronze Customer
3195,49,8,3143,2,4,3,243,Gold Customer
3196,50,7,2929,2,3,3,233,Gold Customer
3197,3,5,2762,4,2,2,422,Platinum Customer
3198,101,4,3989,1,1,3,113,Bronze Customer
3201,21,7,5655,3,3,4,334,Silver Customer
3202,11,8,4083,3,4,3,343,Silver Customer
3204,34,9,3570,3,4,3,343,Silver Customer
3206,75,7,2991,2,3,3,233,Gold Customer
3209,9,4,1732,3,1,1,311,Gold Customer
3210,9,5,2023,3,2,2,322,Silver Customer
3211,35,3,2302,3,1,2,312,Silver Customer
3212,99,7,7666,1,3,4,134,Bronze Customer
3214,68,4,2969,2,1,3,213,Gold Customer
3216,0,4,1236,4,1,1,411,Silver Customer
3217,8,11,5564,4,4,4,444,Platinum Customer
3218,216,5,1526,1,2,1,121,Bronze Customer
3219,27,8,2096,3,4,2,342,Silver Customer
3220,40,8,4304,2,4,4,244,Gold Customer
3221,111,9,4743,1,4,4,144,Bronze Customer
3224,51,9,4001,2,4,3,243,Gold Customer
3225,8,7,4805,4,3,4,434,Platinum Customer
3228,40,7,5814,2,3,4,234,Gold Customer
3230,69,5,3890,2,2,3,223,Gold Customer
3232,8,13,8903,4,4,4,444,Platinum Customer
3233,80,3,781,1,1,1,111,Bronze Customer
3234,149,2,943,1,1,1,111,Bronze Customer
3235,222,1,574,1,1,1,111,Bronze Customer
3237,176,7,3919,1,3,3,133,Bronze Customer
3238,29,5,2076,3,2,2,322,Silver Customer
3239,2,6,1768,4,3,1,431,Platinum Customer
3241,7,6,3695,4,3,3,433,Platinum Customer
3242,49,7,8252,2,3,4,234,Gold Customer
3243,163,4,1202,1,1,1,111,Bronze Customer
3244,21,4,1007,3,1,1,311,Gold Customer
3245,93,6,1935,1,3,2,132,Bronze Customer
3246,99,5,1947,1,2,2,122,Bronze Customer
3247,44,8,3802,2,4,3,243,Gold Customer
3249,33,7,6210,3,3,4,334,Silver Customer
3251,7,11,6264,4,4,4,444,Platinum Customer
3253,5,3,4031,4,1,3,413,Platinum Customer
3254,31,6,1592,3,3,1,331,Silver Customer
3256,12,10,7287,3,4,4,344,Silver Customer
3258,17,8,4821,3,4,4,344,Silver Customer
3260,124,3,1938,1,1,2,112,Bronze Customer
3262,1,10,4290,4,4,4,444,Platinum Customer
3263,23,5,843,3,2,1,321,Silver Customer
3265,88,7,741,1,3,1,131,Bronze Customer
3268,132,6,4250,1,3,4,134,Bronze Customer
3270,122,5,2201,1,2,2,122,Bronze Customer
3271,90,4,1783,1,1,1,111,Bronze Customer
3273,65,7,6133,2,3,4,234,Gold Customer
3275,4,4,1581,4,1,1,411,Silver Customer
3278,22,5,3216,3,2,3,323,Silver Customer
3279,297,1,690,1,1,1,111,Bronze Customer
3280,134,8,6881,1,4,4,144,Bronze Customer
3282,16,4,2504,3,1,2,312,Silver Customer
3283,44,6,4368,2,3,4,234,Gold Customer
3284,278,6,2969,1,3,3,133,Bronze Customer
3285,19,6,3092,3,3,3,333,Silver Customer
3286,9,11,5817,3,4,4,344,Silver Customer
3289,69,5,3476,2,2,3,223,Gold Customer
3291,46,4,2199,2,1,2,212,Gold Customer
3292,301,1,15,1,1,1,111,Bronze Customer
3294,62,4,2826,2,1,3,213,Gold Customer
3295,19,8,5246,3,4,4,344,Silver Customer
3296,64,11,4920,2,4,4,244,Gold Customer
3297,58,6,1521,2,3,1,231,Gold Customer
3299,30,5,2747,3,2,2,322,Silver Customer
3300,15,6,3936,3,3,3,333,Silver Customer
3302,20,4,1428,3,1,1,311,Gold Customer
3303,20,5,2547,3,2,2,322,Silver Customer
3305,39,2,124,2,1,1,211,Gold Customer
3306,40,5,3473,2,2,3,223,Gold Customer
3307,16,5,4311,3,2,4,324,Silver Customer
3308,67,3,953,2,1,1,211,Gold Customer
3310,51,5,3121,2,2,3,223,Gold Customer
3311,65,4,1705,2,1,1,211,Gold Customer
3315,1,7,4892,4,3,4,434,Platinum Customer
3317,87,4,1213,1,1,1,111,Bronze Customer
3320,137,10,2739,1,4,2,142,Bronze Customer
3323,190,3,1142,1,1,1,111,Bronze Customer
3326,29,13,10422,3,4,4,344,Silver Customer
3327,56,7,3615,2,3,3,233,Gold Customer
3328,40,4,2068,2,1,2,212,Gold Customer
3331,36,5,3159,2,2,3,223,Gold Customer
3332,5,6,2799,4,3,2,432,Platinum Customer
3333,191,5,1911,1,2,2,122,Bronze Customer
3334,73,8,2428,2,4,2,242,Gold Customer
3335,3,6,2679,4,3,2,432,Platinum Customer
3336,74,6,5824,2,3,4,234,Gold Customer
3339,38,5,1119,2,2,1,221,Gold Customer
3341,49,4,921,2,1,1,211,Gold Customer
3346,48,3,1511,2,1,1,211,Gold Customer
3348,129,3,1136,1,1,1,111,Bronze Customer
3349,221,5,2496,1,2,2,122,Bronze Customer
3350,38,6,5796,2,3,4,234,Gold Customer
3352,37,6,2788,2,3,2,232,Gold Customer
3355,0,5,2464,4,2,2,422,Platinum Customer
3356,4,5,2799,4,2,2,422,Platinum Customer
3357,35,4,1441,3,1,1,311,Gold Customer
3358,37,6,4447,2,3,4,234,Gold Customer
3360,57,8,4179,2,4,4,244,Gold Customer
3361,44,6,4752,2,3,4,234,Gold Customer
3362,86,3,558,1,1,1,111,Bronze Customer
3363,4,6,1800,4,3,2,432,Platinum Customer
3366,44,4,2264,2,1,2,212,Gold Customer
3367,82,6,4779,1,3,4,134,Bronze Customer
3368,29,5,3153,3,2,3,323,Silver Customer
3371,41,9,4677,2,4,4,244,Gold Customer
3373,44,5,4048,2,2,3,223,Gold Customer
3374,1,4,5034,4,1,4,414,Platinum Customer
3375,12,8,4285,3,4,4,344,Silver Customer
3379,20,6,5599,3,3,4,334,Silver Customer
3380,63,5,2793,2,2,2,222,Gold Customer
3383,29,5,4177,3,2,4,324,Silver Customer
3386,7,4,2522,4,1,2,412,Platinum Customer
3387,82,8,5318,1,4,4,144,Bronze Customer
3388,103,7,3318,1,3,3,133,Bronze Customer
3392,74,1,114,2,1,1,211,Gold Customer
3393,2,5,2095,4,2,2,422,Platinum Customer
3394,19,5,4073,3,2,3,323,Silver Customer
3396,71,2,119,2,1,1,211,Gold Customer
3399,37,4,3084,2,1,3,213,Gold Customer
3400,26,4,1402,3,1,1,311,Gold Customer
3402,12,9,6036,3,4,4,344,Silver Customer
3403,133,4,3253,1,1,3,113,Bronze Customer
3404,51,5,2729,2,2,2,222,Gold Customer
3405,52,9,6167,2,4,4,244,Gold Customer
3406,46,10,5463,2,4,4,244,Gold Customer
3407,18,7,3471,3,3,3,333,Silver Customer
3408,22,5,1355,3,2,1,321,Silver Customer
3409,73,7,3009,2,3,3,233,Gold Customer
3413,25,4,4076,3,1,3,313,Silver Customer
3415,102,5,4593,1,2,4,124,Bronze Customer
3417,95,8,3975,1,4,3,143,Bronze Customer
3418,90,5,2033,1,2,2,122,Bronze Customer
3420,5,11,6808,4,4,4,444,Platinum Customer
3421,28,9,4255,3,4,4,344,Silver Customer
3422,32,5,2127,3,2,2,322,Silver Customer
3423,77,4,751,1,1,1,111,Bronze Customer
3424,153,2,2056,1,1,2,112,Bronze Customer
3425,18,6,3350,3,3,3,333,Silver Customer
3426,45,6,3713,2,3,3,233,Gold Customer
3427,1,8,3921,4,4,3,443,Platinum Customer
3428,91,1,509,1,1,1,111,Bronze Customer
3430,63,7,1653,2,3,1,231,Gold Customer
3431,28,10,6022,3,4,4,344,Silver Customer
3432,106,8,3707,1,4,3,143,Bronze Customer
3433,0,10,5925,4,4,4,444,Platinum Customer
3434,64,5,1831,2,2,2,222,Gold Customer
3437,102,5,2340,1,2,2,122,Bronze Customer
3438,174,5,3180,1,2,3,123,Bronze Customer
3440,32,5,1243,3,2,1,321,Silver Customer
3441,138,5,2119,1,2,2,122,Bronze Customer
3442,203,4,1535,1,1,1,111,Bronze Customer
3444,39,2,1447,2,1,1,211,Gold Customer
3446,4,2,308,4,1,1,411,Silver Customer
3448,10,5,2616,3,2,2,322,Silver Customer
3449,149,4,1541,1,1,1,111,Bronze Customer
3450,98,6,5577,1,3,4,134,Bronze Customer
3452,2,2,1820,4,1,2,412,Platinum Customer
3453,72,6,2341,2,3,2,232,Gold Customer
3458,108,3,1740,1,1,1,111,Bronze Customer
3460,55,9,8321,2,4,4,244,Gold Customer
3461,136,7,4233,1,3,4,134,Bronze Customer
3462,21,5,4416,3,2,4,324,Silver Customer
3463,57,4,993,2,1,1,211,Gold Customer
3465,72,10,4946,2,4,4,244,Gold Customer
3466,68,3,272,2,1,1,211,Gold Customer
3467,5,6,5135,4,3,4,434,Platinum Customer
3469,38,3,320,2,1,1,211,Gold Customer
3470,2,8,7228,4,4,4,444,Platinum Customer
3471,148,4,1914,1,1,2,112,Bronze Customer
3472,5,6,2779,4,3,2,432,Platinum Customer
3474,71,5,2358,2,2,2,222,Gold Customer
3475,3,4,2515,4,1,2,412,Platinum Customer
3477,64,7,3106,2,3,3,233,Gold Customer
3478,29,6,4297,3,3,4,334,Silver Customer
3481,54,7,2438,2,3,2,232,Gold Customer
3482,27,8,5549,3,4,4,344,Silver Customer
3483,117,6,2193,1,3,2,132,Bronze Customer
3484,79,6,5112,1,3,4,134,Bronze Customer
3485,25,3,2491,3,1,2,312,Silver Customer
3486,9,4,2972,3,1,3,313,Silver Customer
3487,10,3,1837,3,1,2,312,Silver Customer
3488,17,2,815,3,1,1,311,Gold Customer
3489,108,6,2644,1,3,2,132,Bronze Customer
3490,166,5,2379,1,2,2,122,Bronze Customer
3491,189,4,1430,1,1,1,111,Bronze Customer
3492,80,3,2193,1,1,2,112,Bronze Customer
3493,93,6,3728,1,3,3,133,Bronze Customer
3494,4,4,2755,4,1,2,412,Platinum Customer
3495,13,7,3847,3,3,3,333,Silver Customer
3496,256,4,2045,1,1,2,112,Bronze Customer
3497,52,3,1648,2,1,1,211,Gold Customer
